0.0009156565165113761,0.0009156563885595458
0.0009994823989956103,0.0009994822325876185
0.001116378161221121,0.001116377929330748
0.0019289810317246747,0.0019289798354455063
0.002155480854959535,0.002155479185864143
0.00312839624960759,0.0031283911467457873
0.003893136202854919,0.003893126368469735
0.004383125173568203,0.004383111138971001
0.0061191038765429084,0.006119065689905827
0.006463952025050901,0.006463907011609651
0.0066083356624702105,0.006608287564795113
0.006630587563947188,0.006630538978764601
0.007359833462778909,0.0073597670194267195
0.00847189235475554,0.00847179101298727
0.008586147219027396,0.008586041721534052
0.00979250693976752,0.009792350434726284
0.009900393006212482,0.009900231271245095
0.010464756355226257,0.010464565355064206
0.010993614467587065,0.010993393021692421
0.011216960368081175,0.011216725149528314
0.011624123262983233,0.011623861489027776
0.011635156645901645,0.011634894125830157
0.012705284184839627,0.01270494236411146
0.012892885798123643,0.012892528611203134
0.013365732976957645,0.013365335031811532
0.013950386455263697,0.013949933971250567
0.014299084646829385,0.01429859737756182
0.014324302876289607,0.014323813024408848
0.014541400578629293,0.014540888115206523
0.01478007403328263,0.014779535919848624
0.015004228347308413,0.01500366537782225
0.015510456529028716,0.015509834633737911
0.015719681753658676,0.01571903435077113
0.016021708791313927,0.016021023350947614
0.016025719469361377,0.016025033514116403
0.016324098412461296,0.01632337342486538
0.0172518608708927,0.01725100511454753
0.01782273756074204,0.017821794010373836
0.018309670667768785,0.01830864765025612
0.018900992287491647,0.01889986691885678
0.019333823023046648,0.01933261855897649
0.01946659643717652,0.019465366987951205
0.02014938612276751,0.02014802271616916
0.020282567848042277,0.020281177227537354
0.020754243142668827,0.020752753232455585
0.020987647918779828,0.020986107174745867
0.02124588654076831,0.02124428822154985
0.02140755276737849,0.02140591768413572
0.021562193410993302,0.021560522637926488
0.02199440695473953,0.02199263368413762
0.022349797320373455,0.02234793669615296
0.022365736647955714,0.022363872040107195
0.022463190915935627,0.022461301828162458
0.02267508705418919,0.022673144001962544
0.022798724113997082,0.022796749104936204
0.022917714413352996,0.022915708319467556
0.024739268186451113,0.024736744728889835
0.024984870323727648,0.024982270963357103
0.02529917499639822,0.025296476300627445
0.025331830158243918,0.02532912099909747
0.025480294188149344,0.025477537117053937
0.025833602908562625,0.025830729554152096
0.026261780493150866,0.026258761888239196
0.027089500948029865,0.02708618783824129
0.027261620617835547,0.027258243955602227
0.027477334766778938,0.027473877314697383
0.02793582672513395,0.027932193298561243
0.028491154184457912,0.028487299744794425
0.028739545282974177,0.028735589153546574
0.02919987348779074,0.02919572420395321
0.029577281797230626,0.02957296954127675
0.029674281463094587,0.02966992664254621
0.029686561951685064,0.029682201722424043
0.030576918574070078,0.030572154158912474
0.03076291730838676,0.030758065420533883
0.031015520933159735,0.031010548544118745
0.031324322301351515,0.031319199913080804
0.0313882301269075,0.03138307632359987
0.03180684284529889,0.03180148008395072
